station,event1,event2,Δτl,Δτc,Δτr,Δτr2,ccl,ccc,ccr,Δτ,Δτp,cs,x1,x2,Δτ2,n1,n2
H11N3,2009-07-14T05:11:34.66,2014-04-21T20:11:38.95,"[-1.4489525489484174, -1.3953798314211983]","[-1.0679197512331848, -1.121416882435949]","[-0.6859523055945241, -0.8507272583673865]","[-0.04782451025608526, -0.04050891039330251]","[0.7087182629527033, 0.5935155062957396]","[0.7216048115085764, 0.6729465175642216]","[0.3984121107667333, 0.5424122910788851]",-1.0679197512331848,-0.7686115305561433,2,-0.29930822067704155,0.053497131202764114,-1.121416882435949,-0.00819868361206888,-0.0010119905713612543
H11N3,2009-07-14T05:11:34.66,2015-01-26T01:31:54.71,"[-1.122880321398015, -1.013533206094439]","[-0.7442933584817578, -0.7366430578924433]","[-0.3592583211234538, -0.4595108869613013]","[0.020648569705259946, 0.08600112156996784]","[0.48114426782911707, 0.42335747405473323]","[0.7092859660935289, 0.5734930569581717]","[0.5888542283461763, 0.5366452754617689]",-0.3592583211234538,0.16685111404281314,3,-0.911144472524571,-0.007650300589314485,-0.4595108869613013,-0.0036155552639157706,-0.0033227819022000338
H11N3,2009-07-14T05:11:34.66,2016-02-25T02:43:51.74,"[-0.2026349159585561, -0.11451480968832328]","[0.18015117034971673, 0.18226153351402113]","[0.5672440658337468, 0.4801049003224458]","[0.9529850200839898, 0.7647775246334414]","[0.5372116131961155, 0.3653534682614937]","[0.8027062476229102, 0.3914490520015056]","[0.6919819844551208, 0.36127288650132716]",0.5672440658337468,0.8799900384039114,3,-0.6998388680541947,-0.0021103631643044074,0.4801049003224458,-0.0014650082948859389,0.0020521425911065316
H11N3,2009-07-14T05:11:34.66,2018-09-03T03:01:51.5,"[-2.138967153916023, -2.0673050339025156]","[-1.7533935821473565, -1.7940413400809174]","[-1.360090289921206, -1.517355348134256]","[-0.9436160911882138, -1.227824656377464]","[0.5756034954494109, 0.4663178718358588]","[0.7228712629095987, 0.4300016882542774]","[0.511916743962305, 0.22862080902290224]",-1.360090289921206,-0.9041471207516266,3,-0.8492464613957299,0.0406477579335609,-1.517355348134256,0.001133061799044599,0.0036583902221689613
H11N3,2009-07-22T22:36:01.88,2011-08-17T20:24:02.71,"[0.4853737710212673, 0.6188959044381642]","[0.8660631850880867, 0.8944975202912608]","[1.249095108037129, 1.175156692339279]","[1.7493566662065816, 1.7304631042868979]","[0.4599130108106603, 0.3893991345527528]","[0.6089320805829951, 0.5408413857446136]","[0.42042539567180104, 0.5554692508162893]",0.8660631850880867,0.41579489441109174,2,0.4502682906769949,-0.028434335203174177,0.8944975202912608,0.008540612435376627,0.0
H11N3,2009-07-25T16:16:34.06,2020-12-01T17:11:55.05,"[-2.8399695690430606, -2.7370829724185644]","[-2.461761434941189, -2.44567891594376]","[-2.0825784662550175, -2.1547326176789925]","[-1.7074586071536624, -1.8699685342148744]","[0.3878340121562584, 0.3750064736828155]","[0.6067306751398593, 0.44131866400693265]","[0.5733177097423199, 0.39489988579841423]",-2.0825784662550175,-1.6145803262460112,3,-0.8471811086951777,-0.016082518997428963,-2.1547326176789925,-0.001457470487200574,0.0
H11N3,2009-10-01T10:43:01.78,2013-10-20T01:07:29.81,"[-3.143197851269363, -3.0672679979149566]","[-2.7736579930021232, -2.7869377956043975]","[-2.408008073489215, -2.5066374212305935]","[-1.7632280263645592, -1.7765613973752166]","[0.557617030206078, 0.6295869254871646]","[0.8062887804931405, 0.699655786195647]","[0.49594346098615233, 0.47947425550956263]",-2.408008073489215,-1.5991235498394458,3,-1.1745344431626774,0.013279802602274238,-2.5066374212305935,0.008874032694321965,-0.00017626003738513418
H11N3,2009-10-01T10:43:01.78,2017-01-18T08:19:25.82,"[-3.176908507490595, -3.09506099744987]","[-2.8221374367947027, -2.797499566583304]","[-2.447974834494727, -2.497753289186533]","[-2.079368555136372, -2.1824225262221]","[0.20317703300035236, 0.31850967204719377]","[0.6342041777280084, 0.4674148747861843]","[0.6295562659131156, 0.41175533379107554]",-2.447974834494727,-1.7829393762501526,3,-1.03919806054455,-0.024637870211398738,-2.497753289186533,0.018358830922937663,0.0050634436287109175
H11N3,2009-10-01T10:43:01.78,2020-01-21T10:17:54.71,"[-3.7978664109128197, -3.7492753281149707]","[-3.433803698565187, -3.456632005999449]","[-3.0787116245366004, -3.141018340341474]","[-2.4307861090575718, -2.46708551688971]","[0.6173079751354168, 0.5393242888122443]","[0.795117352442325, 0.4821690717682336]","[0.47685776098486155, 0.2490724204454642]",-3.0787116245366004,-1.8546978291889005,3,-1.5791058693762867,0.022828307434261674,-3.141018340341474,-0.0010270917622774434,-0.0048871835913266715
H11N3,2009-10-15T21:56:46.22,2010-10-26T12:06:19.17,"[-2.396547145137281, -2.3273891472014374]","[-2.0318347317263203, -2.029043468473483]","[-1.6676331032794132, -1.7207144416278648]","[-1.3156096350588118, -1.3792762167217527]","[0.6443386996852419, 0.4855680959976035]","[0.7454263024638399, 0.602847960087199]","[0.5927641258260005, 0.44646823675790354]",-1.6676331032794132,-0.8992418264249933,3,-1.132592905301327,-0.002791263252837517,-1.7207144416278648,0.011272718164037077,-0.002374556552617424
H11N3,2009-10-15T21:56:46.22,2012-10-19T04:10:48.31,"[-2.172643545182776, -2.08883453196712]","[-1.8106108239819267, -1.7977343562872217]","[-1.4480725239413363, -1.4999951581915931]","[-1.0907991866392068, -1.1900014913738326]","[0.6253120205919237, 0.6061639464845576]","[0.7953893623504681, 0.7647052180244942]","[0.7147515355546211, 0.6117773426014834]",-1.4480725239413363,-0.7084953176957551,3,-1.1021155062861716,-0.012876467694705074,-1.4999951581915931,0.007932677698206714,-0.00018534665402158979
H11N3,2009-10-15T21:56:46.22,2013-08-21T16:14:19.88,"[-1.2445061442648842, -1.2124791820744247]","[-0.874933196904665, -0.922964253987637]","[-0.5060757791339847, -0.6334226425763175]","[-0.14773681295368074, -0.3287412413073939]","[0.7194566039199478, 0.6808054118937225]","[0.7271449521147063, 0.6448499546311763]","[0.5040080390669449, 0.3470302603135615]",-0.874933196904665,-0.3554207724107641,2,-0.5195124244939009,0.04803105708297206,-0.922964253987637,0.02367636616859059,0.003552119038098711
H11N3,2009-10-15T21:56:46.22,2013-11-01T19:56:16.6,"[-2.633474031337249, -2.557564766644592]","[-2.26850017011606, -2.2665642923116636]","[-1.9041010043916349, -1.9560200055571635]","[-1.5422066329145743, -1.623487487778051]","[0.4678098336966653, 0.485830525646258]","[0.6234971408989783, 0.5021723520764562]","[0.5302519096919023, 0.34568153362645365]",-1.9041010043916349,-0.7897587858867469,3,-1.4787413842293131,-0.001935877804396302,-1.9560200055571635,-0.011061744597286927,-0.005339963207564358
H11N3,2009-10-15T21:56:46.22,2014-08-29T04:05:26.52,"[-0.6042248957621223, -0.5035852373782751]","[-0.242363429944868, -0.2064137652451873]","[0.12422164715325618, 0.08444724726033494]","[0.490039304359207, 0.3721022696707727]","[0.5158073317290434, 0.36744335474210016]","[0.7468242013674239, 0.6094058721325812]","[0.7221889042022837, 0.6654773342722373]",0.12422164715325618,0.5026744556485482,3,-0.7450378855934162,-0.03594966469968072,0.08444724726033494,0.02114134851907848,-0.001159411347668532
H11N3,2009-10-15T21:56:46.22,2016-05-16T03:11:43.97,"[-1.2557759969612947, -1.2569384214942398]","[-0.8899945340059998, -0.9668535073435159]","[-0.5205088832593361, -0.6929633247893054]","[-0.16294531475547566, -0.22842713489102848]","[0.603852754864527, 0.43934112466571185]","[0.6594290500528006, 0.3148529127073254]","[0.48633802151938094, 0.09327384282021475]",-0.8899945340059998,-0.604487632378589,2,-0.28550690162741077,0.07685897333751612,-0.9668535073435159,0.030782187919441983,0.0035486292695490196
H11N3,2009-10-15T21:56:46.22,2017-08-04T22:55:18.61,"[-1.7877983265087272, -1.7789617177737775]","[-1.4195500579397007, -1.4671500914181679]","[-1.0499460690924356, -1.1538026385107207]","[-0.6900151215920535, -0.852701358863574]","[0.6348092111222582, 0.4993527462427129]","[0.6793574545298787, 0.4214784450828304]","[0.49349438236813953, 0.2684566279893759]",-1.4195500579397007,-0.8448273347985559,2,-0.5747227231411448,0.047600033478467196,-1.4671500914181679,0.011926775658886557,0.0007490081467906862
H11N3,2009-10-26T23:10:26.87,2011-07-22T09:03:08.45,"[-1.4410514887358792, -1.3037416138353122]","[-1.0738434896363502, -1.0321187221407282]","[-0.7104122028098232, -0.7580037252747576]","[-0.3521782991550029, -0.4860061386623519]","[0.5635296097226116, 0.4538650946077851]","[0.7052933046344373, 0.5744384433381637]","[0.6081325242757698, 0.5548658622297483]",-1.0738434896363502,-1.2223213761756582,2,0.14847788653930794,-0.04172476749562204,-1.0321187221407282,0.0020827162833449986,0.007416598389711204
H11N3,2009-10-26T23:10:26.87,2011-11-11T17:24:20.31,"[-0.48646510290160255, -0.3584135561356587]","[-0.12015426920080188, -0.08895291665050319]","[0.24000206626514536, 0.1850329457409591]","[0.5911237153792607, 0.46019034665314273]","[0.6584279483016466, 0.47934897191048087]","[0.7533918812052295, 0.6554106708448929]","[0.5578651415843439, 0.6280635110063715]",-0.12015426920080188,-0.269937213759447,2,0.14978294455864513,-0.031201352550298697,-0.08895291665050319,-0.01436266981157884,-0.007416598389711093
H11N3,2009-11-07T20:31:26.4,2009-11-07T20:32:48.37,"[-0.1701635633022671, -0.07676507645724799]","[0.2032202160001431, 0.2069725094573898]","[0.578374179696335, 0.49073380855053017]","[0.9449532099275931, 0.7685555264691611]","[0.44331745247109056, 0.6370737629443102]","[0.7050638055687196, 0.7771026056327179]","[0.608522303641962, 0.6010586540278017]",0.2032202160001431,0.23953154205262459,2,-0.036311326052481496,-0.0037522934572467026,0.2069725094573898,-0.02767147804951428,0.0
H11N3,2009-12-17T14:32:53.1,2009-12-17T17:29:52.9,"[0.793034020142021, 0.9149310722548933]","[1.172227165308797, 1.1903476028467426]","[1.5511753408951157, 1.466443018516996]","[1.9322665583917862, 1.7381644719172928]","[0.30757092647907314, 0.7019884767145231]","[0.6580165725948846, 0.7886583955882114]","[0.6506456386289265, 0.6641500442271968]",1.172227165308797,1.1050041314794758,2,0.06722303382932115,-0.018120437537945566,1.1903476028467426,0.06001719770052927,0.0
H11N3,2009-12-17T16:14:07.2,2009-12-18T01:18:57.4,"[-0.42724346017585774, -0.3364884415763244]","[-0.04189419924565942, -0.049567798130590354]","[0.32316799456420153, 0.24042334125220924]","[0.643627417573882, 0.5429345717084751]","[0.5537156983907469, 0.5503048623104891]","[0.6265722606882952, 0.6213521270181539]","[0.28568689121851704, 0.4757487051427428]",-0.04189419924565942,-0.07867819176354168,2,0.03678399251788226,0.007673598884930931,-0.049567798130590354,0.023491132255223486,0.0
H11N3,2009-12-17T18:09:24.41,2009-12-18T07:39:26.08,"[-0.39516141526512744, -0.31369760876308744]","[-0.019022089883976297, -0.022699095108418343]","[0.3536622084553479, 0.27063384532893753]","[0.9560804060740633, 0.8574327790855639]","[0.7105076254862115, 0.5970597987970708]","[0.814223174126588, 0.772710445537535]","[0.4581062414274567, 0.6875948990670688]",-0.019022089883976297,-0.05172760133861254,2,0.03270551145463624,0.0036770052244420454,-0.022699095108418343,0.024735404291427985,0.0
H11N3,2009-12-18T07:39:26.08,2009-12-18T13:52:24.55,"[0.5956196187279436, 0.6931603170057833]","[0.9691101393385765, 0.9766619642279292]","[1.350589857849042, 1.2593015748219023]","[1.738640327190133, 1.5341139533380685]","[0.39534799710491847, 0.5189575473215788]","[0.6320569057316269, 0.6559144194153937]","[0.5613096559801866, 0.5946401490735089]",0.9691101393385765,1.0530395248404751,2,-0.08392938550189866,-0.007551824889352687,0.9766619642279292,-0.06382285008675226,0.0
H11N3,2009-12-18T16:52:42.87,2009-12-18T18:36:24.73,"[-0.4114798270308934, -0.3603934879242332]","[-0.04902915516676519, -0.061715737150976974]","[0.3134454772567534, 0.23312277897579348]","[0.9040151784057378, 0.85688735605736]","[0.6577266124861204, 0.5734535663054466]","[0.7937082337617184, 0.7056930972407301]","[0.48022959487069067, 0.6064558642372884]",-0.04902915516676519,0.0030618181909658985,2,-0.05209097335773109,0.012686581984211784,-0.061715737150976974,-0.05444761640134634,0.0
H11N3,2009-12-23T22:22:30.73,2018-06-14T10:04:44.17,"[-1.1737851927766676, -1.1158009001468652]","[-0.8056808756795956, -0.807780327694594]","[-0.4365261060308953, -0.5025410099965479]","[-0.06404041528521831, -0.18183426605338546]","[0.664101773362466, 0.6038840621757632]","[0.7970713551444378, 0.7282288635825925]","[0.6311717861628684, 0.61727265928326]",-0.4365261060308953,0.20183329245149836,3,-1.007514168131094,0.002099452014998393,-0.5025410099965479,-0.006386316743943521,0.0
H11N3,2009-12-28T18:18:18.01,2014-04-25T01:28:37.13,"[3.5386224087798257, 3.7111732408029448]","[3.941387737442316, 4.0077138521884335]","[4.326153305062149, 4.301294384465768]","[4.7034145889100945, 4.599707380410893]","[0.3736411854701414, 0.21978518370129013]","[0.6376897518420946, 0.3951721334368491]","[0.6301089845559343, 0.4347683313478924]",3.941387737442316,3.912287864410196,2,0.029099873032119916,-0.0663261147461176,4.0077138521884335,0.0037143915453548004,0.0
H11N3,2009-12-30T22:05:40.33,2012-09-17T08:22:30.64,"[3.7407950543346544, 3.8691629540127734]","[4.122920869750546, 4.158420509464472]","[4.502756723811079, 4.456826780478313]","[4.870521907963444, 4.750560700389431]","[0.5781781576258161, 0.34620221306427773]","[0.7562420902312996, 0.40561743428447883]","[0.6469883826766653, 0.3764877925299997]",4.122920869750546,4.011399338844599,2,0.11152153090594652,-0.035499639713926,4.158420509464472,-0.005831546557860889,-0.003946142656304552
H11N3,2009-12-30T22:05:40.33,2013-10-16T16:14:32.81,"[1.2441335253616987, 1.3515068666913213]","[1.6225168445876943, 1.6421603640960105]","[1.9991655190536193, 1.9342541108073803]","[2.3693192729609303, 2.2263397879102294]","[0.5980987434044746, 0.534795432970764]","[0.7929175685529597, 0.6534434096123998]","[0.6756767351562373, 0.5657789305193714]",1.6225168445876943,1.4191189116960892,2,0.20339793289160513,-0.01964351950831622,1.6421603640960105,0.021342879474649745,0.003946142656305218
H11N3,2010-01-06T20:39:39.71,2012-08-08T01:19:48.61,"[-1.9238432911609142, -1.8371533470476458]","[-1.5294676449021498, -1.54081791540921]","[-1.1333878196856757, -1.2513429123152593]","[-0.733959423041529, -0.6938725467921368]","[0.48056040802249145, 0.3865529424019189]","[0.6588350406382877, 0.42341489469868826]","[0.5972334631995162, 0.3023778753354995]",-1.1333878196856757,-0.5334891155064168,3,-0.9959785293957331,0.011350270507060278,-1.2513429123152593,-0.008048748963025432,0.0
H11N3,2010-01-13T08:54:40.54,2010-01-23T11:14:00.75,"[0.09277278444566436, 0.15731943099867032]","[0.467629401917557, 0.45641582310177564]","[0.8366434683438776, 0.7525535584504718]","[1.1944696702836928, 1.0434048585827527]","[0.5638745396263577, 0.46837325973791066]","[0.6236933846543021, 0.5426344205102746]","[0.4681523971593869, 0.408936654295125]",0.467629401917557,0.6141259932292651,2,-0.1464965913117081,0.011213578815781333,0.45641582310177564,-0.015256369507378575,0.0
H11N3,2010-01-15T22:08:20.3,2011-11-01T15:26:40.6,"[-0.368856698350392, -0.3061594039952475]","[0.013211665963872144, -0.023768529989911982]","[0.3966896747730804, 0.25074345269353054]","[0.7900602042406859, 0.7304278193647853]","[0.4344125325264474, 0.4321861649219903]","[0.6092534982889014, 0.34222260723942094]","[0.5278116241995354, 0.1464319990360621]",0.013211665963872144,0.012214141557060909,2,0.0009975244068112354,0.03698019595378413,-0.023768529989911982,0.005228556981754269,-0.007445284105285459
H11N3,2010-01-15T22:08:20.3,2019-05-27T06:02:56.62,"[0.53304616864609, 0.6110916437428743]","[0.9188668801747912, 0.8848597201535534]","[1.3023184689455995, 1.1520592572487354]","[1.6842594948206768, 1.6190756626563874]","[0.6234407106833287, 0.4181958545913231]","[0.7723483661098762, 0.3536925665732014]","[0.6583246908573896, 0.13702557033688914]",0.9188668801747912,0.8504330363597579,2,0.06843384381503337,0.034007160021237826,0.8848597201535534,0.03985854202573713,0.0074452841052854435
H11N3,2010-02-22T09:52:52.27,2013-03-17T21:53:38.82,"[-0.5631276578575457, -0.4426791994575332]","[-0.18588274889553633, -0.1653189541833207]","[0.18623249749714385, 0.11686594559565043]","[0.5415013657587968, 0.393724827681458]","[0.5798915443022951, 0.3542288189782785]","[0.6676836016056203, 0.44083628540710973]","[0.49305721893647525, 0.3970023067670162]",0.18623249749714385,0.14394238270800908,3,-0.32982513160354543,-0.020563794712215616,0.11686594559565043,-0.002676832921510941,-2.7755575615628914e-17
H11N3,2010-03-14T05:40:07.91,2020-06-02T17:13:56.92,"[2.3167857199658304, 2.4658629251267237]","[2.7268182492321236, 2.7502395901021495]","[3.1252636764000226, 3.0376240516170494]","[3.6197722211276266, 3.671166656927739]","[0.5098864624016667, 0.486148810428423]","[0.7944086906051533, 0.6230617833091231]","[0.5979337369361084, 0.525779638788448]",3.1252636764000226,3.387642494158176,3,-0.6608242449260526,-0.023421340870025897,3.0376240516170494,-0.00413499615558699,0.0
H11N3,2010-03-21T13:14:15.44,2020-03-13T08:02:23.52,"[-2.9924579792656125, -2.922559764656706]","[-2.5906695565820432, -2.6111216494228477]","[-2.185651455677562, -2.3107132114617572]","[-1.7368984203325135, -1.76992544313571]","[0.40953383974632324, 0.29102716074681473]","[0.6051157509635839, 0.3162754450375129]","[0.4918660854925491, 0.20763904996254998]",-2.185651455677562,-1.6914451504226906,3,-0.8992244061593526,0.020452092840804514,-2.3107132114617572,-0.007056061832166449,0.0
H11N3,2010-03-28T17:55:07.0,2010-03-28T18:15:30.42,"[-1.6509638044486183, -1.5731850471725812]","[-1.2763046437076586, -1.2864550426107872]","[-0.901388982854787, -0.9994229919295803]","[-0.5454699670559838, -0.7150259197461811]","[0.37298276639853045, 0.5694843034667136]","[0.6054000642778773, 0.6387791463527415]","[0.366095697291469, 0.5458831613804461]",-1.2763046437076586,-1.2568060330018336,2,-0.019498610705825037,0.010150398903128632,-1.2864550426107872,-0.01934531318520949,0.0
H11N3,2010-04-22T12:45:20.53,2011-12-22T08:41:31.22,"[1.9879440723966515, 2.122164008274778]","[2.368012587007171, 2.408166513608804]","[2.74616991182143, 2.7026841312297187]","[3.117542741960503, 3.0049475256027867]","[0.44686525091780793, 0.335948021091323]","[0.6138376118304104, 0.49062214861979536]","[0.5701693107410468, 0.44540802114409883]",2.368012587007171,2.177292655434433,2,0.19071993157273814,-0.04015392660163286,2.408166513608804,0.02386621821464585,-0.0010314484511946276
H11N3,2010-04-22T12:45:20.53,2013-10-02T10:35:36.38,"[0.5168632400902526, 0.5963003625418799]","[0.8906627900223045, 0.8881985876530806]","[1.2580559663570543, 1.1839730514737867]","[1.6029741906016488, 1.481044723510358]","[0.6036038234990323, 0.5772430842031013]","[0.6819193459053707, 0.668467804066366]","[0.48348724757567724, 0.5156282711386875]",0.5168632400902526,-0.023017751039155987,1,0.9136805410614606,0.0024642023692239556,0.5963003625418799,0.02333589613609749,-0.00015422952808741286
H11N3,2010-04-22T12:45:20.53,2018-06-13T22:14:31.79,"[0.0868788397488815, 0.19772097809169908]","[0.46374012347043825, 0.49124046179827063]","[0.8397512665797066, 0.7861619656057474]","[1.2070274713286755, 1.0815756343053573]","[0.5691011609346657, 0.298206310615498]","[0.6641557783038291, 0.5020195064339644]","[0.48999031650804203, 0.5435441897395815]",0.46374012347043825,0.4241406699907566,2,0.039599453479681634,-0.027500338327832385,0.49124046179827063,0.04697511452052222,0.003300557095330281
H11N3,2010-04-22T12:45:20.53,2021-03-21T15:30:52.06,"[-0.4554661468859595, -0.33469108134282194]","[-0.08533464563505226, -0.0491303694906892]","[0.28402537032136105, 0.23841426999891188]","[0.6450135184393193, 0.5241950567700235]","[0.43361000276384726, 0.5316711685971715]","[0.6344483156251749, 0.7531179507680245]","[0.5956344908177054, 0.716140622011052]",-0.08533464563505226,-0.16399833590083296,2,0.0786636902657807,-0.036204276144363064,-0.0491303694906892,0.02397652640761752,-0.0021148791160490593
H11N3,2010-04-27T01:11:53.8,2020-03-31T20:52:27.35,"[-0.40502692609805024, -0.3255333805919959]","[-0.03679143868142644, -0.042492860676958906]","[0.32557198552159033, 0.23949384307818003]","[0.682402239598515, 0.5087352503095095]","[0.5550452042983476, 0.45592790185573573]","[0.6031054036337496, 0.5719690890584319]","[0.4693908614257198, 0.4255485508066969]",-0.03679143868142644,-0.09284288212396336,2,0.056051443442536916,0.005701421995532467,-0.042492860676958906,-0.00730318127209274,0.0
